Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
16071764,"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,"Sandberg, Sheryl",Nell Scovell,"=""0385349947""","=""9780385349949""",4,3.95,Knopf,Hardcover,217,2013,2013,2014/09/29,2014/09/29,,,read,,,,1,,,0,,,,,
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",5,4.12,Ember,Paperback,208,2006,1993,2014/09/21,2014/09/21,,,read,,,,1,,,0,,,,,
15980853,"Choke Collar (Positron, #2)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,3.87,"Byliner, Inc.",Kindle Edition,51,2012,2012,2014/08/26,2014/08/26,,,read,,,,1,,,0,,,,,
13515663,"I'm Starved for You (Positron, #1)",Margaret Atwood,"Atwood, Margaret",,"=""1614520259""","=""9781614520252""",5,3.70,Byliner,ebook,64,2012,2012,2014/08/26,2014/08/26,,,read,,,,1,,,0,,,,,
22517905,The Tidewater Sisters (Carolina Heirlooms #1.5),Lisa Wingate,"Wingate, Lisa",,"=""""","=""""",5,4.06,"Tyndale House Publishers, Inc.",Kindle Edition,132,2014,2014,2014/08/23,2014/08/23,,,read,,,,1,,,0,,,,,
6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,"McDougall, Christopher",,"=""0307266303""","=""9780307266309""",5,4.29,Knopf,Hardcover,287,2009,2009,2014/08/17,2014/08/17,,,read,,,,1,,,0,,,,,
2187,Middlesex,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0312422156""","=""9780312422158""",4,4.00,Picador USA,Paperback,529,2003,2002,2014/08/05,2014/08/05,,,read,,,,1,,,0,,,,,
17802724,The Husband's Secret,Liane Moriarty,"Moriarty, Liane",,"=""0399159347""","=""9780399159343""",4,3.94,Berkley,Hardcover,396,2013,2013,2014/07/31,2014/07/31,,,read,,,,1,,,0,,,,,
16158535,A Hundred Summers,Beatriz Williams,"Williams, Beatriz",,"=""039916216X""","=""9780399162169""",4,3.93,Putnam Adult,Hardcover,357,2013,2013,2014/07/31,2014/07/31,,,read,,,,1,,,0,,,,,
15745753,Eleanor & Park,Rainbow Rowell,"Rowell, Rainbow",,"=""1250012570""","=""9781250012579""",5,4.08,St. Martin's Press,Hardcover,328,2013,2012,2014/07/13,2014/07/13,,,read,,,,1,,,0,,,,,
415378,The Love Season,Elin Hilderbrand,"Hilderbrand, Elin",,"=""0312322305""","=""9780312322304""",3,3.64,St. Martin's Press,Hardcover,304,2006,2006,2014/06/29,2014/06/29,,,read,,,,1,,,0,,,,,
18593175,"Finding Cinderella (Hopeless, #2.5)",Colleen Hoover,"Hoover, Colleen",,"=""147677143X""","=""9781476771434""",3,4.27,Atria Books,ebook,130,2013,2013,2014/06/07,2014/06/07,,,read,,,,1,,,0,,,,,
17714301,The Prayer Box (Carolina Heirlooms #1),Lisa Wingate,"Wingate, Lisa",,"=""1414386885""","=""9781414386881""",4,4.04,Tyndale House Publishers,Paperback,400,2019,2013,2014/06/05,2014/06/05,,,read,,,,1,,,0,,,,,
19292922,3 a.m. (Henry Bins #1),Nick Pirog,"Pirog, Nick",,"=""""","=""""",4,3.87,Alex Tooms Inc.,Kindle Edition,100,2013,2013,2014/05/30,2014/05/30,,,read,,,,1,,,0,,,,,
8204560,Millie's Fling,Jill Mansell,"Mansell, Jill",,"=""""","=""""",5,3.74,Sourcebooks Landmark,Kindle Edition,514,2009,2001,2014/04/19,2014/04/19,,,read,,,,1,,,0,,,,,
18819296,Hidden,Catherine McKenzie,"McKenzie, Catherine",,"=""""","=""""",4,3.47,Lake Union Publishing,Kindle Edition,304,2014,2013,2014/04/07,2014/04/07,,,read,,,,1,,,0,,,,,
16181775,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,"Simsion, Graeme",,"=""1476729085""","=""9781476729084""",5,4.02,Simon & Schuster,Hardcover,297,2013,2013,2014/02/22,2014/02/22,,,read,,,,1,,,0,,,,,
9226039,Into the Darkest Corner,Elizabeth Haynes,"Haynes, Elizabeth",,"=""0956251579""","=""9780956251572""",5,4.09,Myriad Editions,Paperback,395,2007,2007,2014/01/04,2014/01/04,,,read,,,,1,,,0,,,,,
